epoch	reward_evader	n_collisions_evaders_with_obstacles	n_collisions_evaders_with_pursuers	n_collisions_evaders_with_evaders	capture_rate	episode_length	loss_value_evader	loss_policy_evader	epoch_time_s
172	11.10065348350358	0.0	10.0	20.0	0.3333333333333333	500.0	23.735560084705007	0.012762240853652587	2.779071092605591
173	5.502346053583527	0.0	16.0	18.0	0.5333333333333333	500.0	27.593767209226517	0.009226554893924216	2.671133041381836
174	7.082574860523073	0.0	20.0	12.0	0.6666666666666666	500.0	36.505397174365164	-0.007098509000637775	2.519815683364868
175	3.283539104105576	0.0	13.0	28.0	0.43333333333333335	500.0	46.10637509709477	-0.02244874837072924	2.7441956996917725
176	1.8394242455749943	0.0	19.0	22.0	0.6333333333333333	500.0	46.04110641361128	-0.003998836324058305	2.5314292907714844
177	-0.5625482750326478	0.0	11.0	36.0	0.36666666666666664	500.0	46.54179294867205	-0.0015562102829523828	2.7994871139526367
178	2.6418439717261823	2.0	13.0	30.0	0.43333333333333335	500.0	38.15682983867923	-0.007542872495634402	2.721574306488037
179	10.750334420402506	0.0	16.0	10.0	0.5333333333333333	500.0	15.739012128764125	-0.012750838168425756	2.533221483230591
180	13.894812367930873	0.0	8.0	16.0	0.26666666666666666	500.0	19.277112698358337	-0.017842424375954655	2.844938039779663
181	6.739032515475111	0.0	13.0	26.0	0.43333333333333335	500.0	36.89809420072621	-0.001039149325757809	2.683504343032837
182	13.509754228298071	0.0	12.0	12.0	0.4	500.0	20.091931730107326	-0.017152656097194904	2.719906806945801
183	11.602281562570969	0.0	10.0	20.0	0.3333333333333333	500.0	18.283060568664325	-0.011321655718502114	2.7729132175445557
184	13.736682169062796	0.0	16.0	6.0	0.5333333333333333	500.0	19.007559107144687	-0.017816333759216162	2.5728180408477783
185	15.326102684717025	0.0	13.0	6.0	0.43333333333333335	500.0	14.394154915192077	-0.013796501165626437	2.621264696121216
186	13.875610400422094	0.0	15.0	8.0	0.5	500.0	14.267347313021595	-0.012162120417891466	2.6425890922546387
187	17.523881804003818	0.0	12.0	4.0	0.4	500.0	9.871515816310277	-0.008953088683311532	2.6401288509368896
188	18.53943359774783	0.0	11.0	4.0	0.36666666666666664	500.0	8.606663354896263	-0.015677988180805243	2.7598602771759033
189	10.783170999328481	0.0	19.0	6.0	0.6333333333333333	500.0	16.39709592970893	-0.018656161247523083	2.502441883087158
190	16.95420195014325	0.0	14.0	4.0	0.4666666666666667	500.0	9.748367927505587	-0.0011406861733537616	2.6222455501556396
191	5.08060105027264	0.0	16.0	24.0	0.5333333333333333	500.0	54.66093922472772	-0.008937195320341335	2.6130404472351074
192	12.896552034794965	0.0	15.0	8.0	0.5	500.0	17.629672280513088	-0.004986840237046316	2.604612350463867
193	8.486928781030297	0.0	14.0	22.0	0.4666666666666667	500.0	22.920170930725277	-0.016087210494036372	2.7627463340759277
194	16.36285642447104	0.0	15.0	2.0	0.5	500.0	13.055438151726053	-0.036338255604852154	2.605898857116699
195	15.466955773389923	1.0	8.0	12.0	0.26666666666666666	500.0	12.395955178244948	-0.008582123471452048	2.8653509616851807
196	17.051911645742678	0.0	15.0	2.0	0.5	500.0	10.58553614415424	-0.023053961820577732	2.776153564453125
197	4.285087354674265	0.0	7.0	40.0	0.23333333333333334	500.0	49.04696318006058	-0.003681221576488381	2.891724109649658
198	14.012927891536549	0.0	13.0	10.0	0.43333333333333335	500.0	14.103538986435685	-0.020856795491305032	2.7093935012817383
199	14.560573219772698	0.0	9.0	14.0	0.3	500.0	20.499667044106435	-0.017324249311947502	2.8335888385772705
200	17.052180155343688	0.0	8.0	10.0	0.26666666666666666	500.0	12.176469729417676	-0.03194502261244613	2.902040719985962
201	17.34450538042292	0.0	13.0	4.0	0.43333333333333335	500.0	11.609636567574945	-0.01813747725768228	2.656059503555298
202	10.594308801032986	0.0	6.0	26.0	0.2	500.0	18.719569689058922	-0.02079744130971682	2.933114767074585
203	16.059837554411857	0.0	15.0	4.0	0.5	500.0	11.075212929958141	-0.01208088192388867	2.658334493637085
204	7.175830367438699	0.0	11.0	22.0	0.36666666666666664	500.0	20.380157998219214	-0.02268445354851229	2.690192699432373
205	12.226635603166425	0.0	10.0	16.0	0.3333333333333333	500.0	22.111293442870906	-0.01722951876291192	2.799377202987671
206	6.583646331588165	0.0	15.0	16.0	0.5	500.0	31.06752697228287	0.0025961153650579253	2.5863847732543945
207	16.124046927363395	0.0	9.0	10.0	0.3	500.0	12.616501578273013	-0.02888517007021127	2.7825703620910645
208	6.953889721599514	0.0	13.0	20.0	0.43333333333333335	500.0	41.328689119421114	-0.013444696852978345	2.7339162826538086
209	9.344471187178188	0.0	6.0	28.0	0.2	500.0	50.19458710975986	-0.0073191441082900545	2.912079095840454
210	13.991450465853909	0.0	7.0	16.0	0.23333333333333334	500.0	13.532183310385735	-0.03510197538478275	2.879803419113159
211	17.286972001179016	0.0	6.0	12.0	0.2	500.0	15.488369533014035	-0.02847782313168551	2.956918478012085
212	20.35925161045867	0.0	7.0	4.0	0.23333333333333334	500.0	6.616877818530877	-0.04213405609517079	2.929380178451538
213	13.417687519025435	0.0	13.0	12.0	0.43333333333333335	500.0	14.586025397789962	-0.02010829745180915	2.6906306743621826
214	12.891954263851655	0.0	16.0	8.0	0.5333333333333333	500.0	12.642959512264746	-0.033668695712951224	2.6317903995513916
215	19.128663145949652	0.0	8.0	6.0	0.26666666666666666	500.0	6.361182173107561	-0.02397333120687158	2.85717511177063
216	14.754529180259453	0.0	14.0	8.0	0.4666666666666667	500.0	10.570465588453938	-0.01155018770193598	2.6623647212982178
217	18.51043705905416	0.0	10.0	4.0	0.3333333333333333	500.0	8.166926582322107	-0.03222195396934228	2.8031280040740967
218	14.066863538982044	0.0	9.0	16.0	0.3	500.0	13.828397456251068	-0.014845639191951676	2.851454734802246
219	18.017877409401148	0.0	13.0	2.0	0.43333333333333335	500.0	11.051379042685822	-0.018064963229979296	2.709289312362671
220	17.367183851797204	0.0	9.0	8.0	0.3	500.0	8.660650412917766	-0.013533392801155725	2.888813018798828
221	14.832042639464051	0.0	10.0	12.0	0.3333333333333333	500.0	12.026097780975856	0.0027130792735559485	2.808090925216675
222	14.964124017524028	0.0	14.0	8.0	0.4666666666666667	500.0	17.641470843475375	-0.02363645915934212	2.660158395767212
223	20.976538040503723	0.0	4.0	6.0	0.13333333333333333	500.0	6.409246416887127	-0.016577212895118165	3.0041394233703613
224	15.025901667603446	0.0	7.0	14.0	0.23333333333333334	500.0	19.118309958744938	-0.023266876217907597	2.876267910003662
225	17.67265822399513	0.0	14.0	2.0	0.4666666666666667	500.0	9.93608197965014	-0.017615925414258243	2.7163209915161133
226	19.237539883571547	0.0	11.0	2.0	0.36666666666666664	500.0	6.775619258379913	-0.0156905776663373	2.8095531463623047
227	14.854816964505972	0.0	9.0	14.0	0.3	500.0	27.29300774925387	-0.013903588830240704	2.9147701263427734
