epoch	reward_pursuer	n_collisions_pursuers_with_obstacles	n_collisions_pursuers_with_pursuers	n_collisions_pursuers_with_evaders	capture_rate	episode_length	loss_value_pursuer	loss_policy_pursuer	epoch_time_s
550	4.449999999999715	4.0	0.0	28.0	0.9333333333333333	500.0	21.77826605868525	0.0661405611902247	1.1795189380645752
551	6.049999999999686	3.0	0.0	28.0	0.9333333333333333	500.0	41.317138732550184	-0.07398281767288058	1.220000982284546
552	-1.7875000000001717	1.0	8.0	29.0	0.9333333333333333	500.0	24.476709148035216	0.03063243365245021	1.218273639678955
553	10.412499999999653	0.0	0.0	28.0	0.9333333333333333	500.0	30.341205705875808	-0.03577679353986976	1.2056910991668701
554	10.399999999999647	0.0	0.0	28.0	0.9333333333333333	500.0	18.97089518485759	-0.049264204838077016	1.1783459186553955
555	7.012499999999669	0.0	4.0	30.0	0.9333333333333333	500.0	25.588001885973767	-0.0027014676453012854	1.1847410202026367
556	7.499999999999672	0.0	2.0	28.0	0.9	500.0	37.98089585874347	-0.052208411277198795	1.264594316482544
557	3.1249999999997335	4.0	0.0	27.0	0.9	500.0	35.895504583203255	-0.02181671829323223	1.2483415603637695
558	-7.050000000000017	1.0	14.0	32.0	0.9666666666666667	500.0	41.39545386766052	0.07179911071062042	1.1720077991485596
559	10.437499999999652	0.0	0.0	28.0	0.9333333333333333	500.0	37.87430336427852	0.03693754715379071	1.1979780197143555
560	11.649999999999654	0.0	0.0	29.0	0.9666666666666667	500.0	26.009492696855105	-0.015174553519344162	1.1848118305206299
561	10.137499999999648	1.0	0.0	29.0	0.9666666666666667	500.0	33.90665110571182	-0.031290519466193774	1.1777150630950928
562	10.637499999999655	0.0	0.0	28.0	0.9333333333333333	500.0	22.711315570001112	-0.030210914714775276	1.2348830699920654
563	30.037499999999895	0.0	0.0	30.0	1.0	158.0	44.55172785828645	-0.04151463929349233	1.2432465553283691
564	11.699999999999648	0.0	0.0	29.0	0.9666666666666667	500.0	28.41678601283348	0.03923194757294395	1.1905357837677002
565	11.762499999999648	0.0	0.0	29.0	0.9666666666666667	500.0	24.725893903792954	0.00857205480356061	1.2136640548706055
566	5.299999999999993	0.0	10.0	32.0	1.0	404.0	66.94200585685444	0.006600494127303051	1.3146851062774658
567	9.262499999999658	0.0	0.0	27.0	0.9	500.0	20.899552220364647	0.005908371359616465	1.2278578281402588
568	11.737499999999663	0.0	0.0	29.0	0.9666666666666667	500.0	20.380778989827764	0.020669090529362544	1.1549046039581299
569	11.699999999999646	0.0	0.0	29.0	0.9666666666666667	500.0	14.98186751280707	-0.03526283840276258	1.1792922019958496
570	6.612499999999676	0.0	0.0	25.0	0.8333333333333334	500.0	12.664714655991775	-0.02316622268668616	1.3129351139068604
571	9.124999999999652	0.0	0.0	27.0	0.9	500.0	25.334586861723462	-0.034094452850081516	1.2110471725463867
572	11.749999999999659	0.0	0.0	29.0	0.9666666666666667	500.0	26.84855964478975	-0.030392210310809055	1.17315673828125
573	24.862499999999816	0.0	0.0	30.0	1.0	261.0	48.816542906675735	-0.053748782798593416	1.2521276473999023
574	10.449999999999646	0.0	0.0	28.0	0.9333333333333333	500.0	20.42527092136328	-0.02982411228804891	1.1805639266967773
575	11.674999999999645	0.0	0.0	29.0	0.9666666666666667	500.0	29.46336642301925	-0.059136797438034884	1.1588709354400635
576	9.937499999999659	0.0	2.0	30.0	0.9666666666666667	500.0	23.0138918062721	-0.03239000389778611	1.1552863121032715
577	1.5249999999997672	0.0	0.0	21.0	0.7	500.0	12.097383785549926	-0.017539301376378665	1.3448224067687988
578	3.7124999999996966	2.0	0.0	25.0	0.8333333333333334	500.0	22.982834180830483	0.0039639563291176995	1.2820427417755127
579	-2.5875000000001807	5.0	2.0	26.0	0.8666666666666667	500.0	41.29466165148302	0.00835847393615541	1.2149248123168945
580	9.149999999999643	0.0	0.0	27.0	0.9	500.0	13.971611839246536	-0.05847323443575973	1.2007992267608643
581	-25.100000000000257	18.0	4.0	26.0	0.8666666666666667	500.0	125.95499620627976	-0.0012886204128573643	1.2352824211120605
582	9.199999999999658	0.0	0.0	27.0	0.9	500.0	63.78385477197601	-0.08634630611284382	1.2285816669464111
583	11.72499999999965	0.0	0.0	29.0	0.9666666666666667	500.0	44.004880870361426	-0.07650210858390838	1.2671427726745605
584	7.399999999999651	0.0	2.0	28.0	0.9333333333333333	500.0	18.098145090013297	-0.021880390921609538	1.2210776805877686
585	19.887499999999747	0.0	0.0	30.0	1.0	360.0	38.446766531104856	-0.04400653605473024	1.3235619068145752
586	11.787499999999673	0.0	0.0	29.0	0.9666666666666667	500.0	45.061224651197485	-0.019607970503940135	1.2005202770233154
587	10.43749999999964	0.0	0.0	28.0	0.9333333333333333	500.0	26.6934039144152	-0.013631989277590711	1.222238302230835
588	28.156249999999872	0.0	0.0	30.0	1.0	198.0	72.34226537527249	0.04809822595866003	1.2944302558898926
589	21.04999999999976	0.0	0.0	30.0	1.0	341.0	63.02514621791246	-0.04396246999788464	1.3097856044769287
590	23.67499999999979	0.0	0.0	30.0	1.0	286.0	34.15985588513987	0.04471361910813697	1.2306647300720215
591	-0.9750000000001869	0.0	6.0	26.0	0.8666666666666667	500.0	70.3313711634208	0.0459772655243644	1.2307944297790527
592	7.4374999999996625	0.0	2.0	28.0	0.9	500.0	25.293028975743457	-0.017025286280274818	1.2212145328521729
593	6.649999999999675	0.0	0.0	25.0	0.8333333333333334	500.0	23.977726615080876	-0.03650349785079734	1.2966341972351074
594	10.512499999999644	0.0	0.0	28.0	0.9333333333333333	500.0	21.410390041456733	-0.04681118234338415	1.1961729526519775
595	11.687499999999797	0.0	0.0	29.0	0.9666666666666667	500.0	16.35865150210336	-0.06375894725600417	1.1384787559509277
596	7.724999999999637	0.0	2.0	28.0	0.9333333333333333	500.0	18.418494698668837	-0.069283346275928	1.2058696746826172
597	7.849999999999657	0.0	0.0	26.0	0.8666666666666667	500.0	26.724916848767286	-0.07304315225365653	1.231435775756836
598	7.849999999999655	0.0	0.0	26.0	0.8666666666666667	500.0	15.60066035628185	-0.09399526849557387	1.2535731792449951
599	5.349999999999701	0.0	0.0	24.0	0.8	500.0	7.838443401457075	0.015916873920457427	1.266758680343628
600	7.887499999999661	0.0	0.0	26.0	0.8666666666666667	500.0	12.310768584958515	-0.014345757999840633	1.274568796157837
601	10.449999999999655	0.0	0.0	28.0	0.9333333333333333	500.0	19.64787192283771	-0.02212693294583742	1.1898388862609863
602	10.41249999999965	0.0	0.0	28.0	0.9333333333333333	500.0	34.07593874406069	0.035871576602358214	1.2197046279907227
603	9.249999999999673	0.0	0.0	27.0	0.9	500.0	21.888477147829306	0.001215215184663336	1.2734878063201904
604	30.224999999999884	0.0	0.0	30.0	1.0	154.0	58.165266991948265	-0.06661183512689055	1.2399992942810059
605	10.54999999999964	0.0	0.0	28.0	0.9333333333333333	500.0	14.956901170199295	0.0005007445966455641	1.1779592037200928
606	10.38749999999965	0.0	0.0	28.0	0.9333333333333333	500.0	43.78483425780514	-0.032563907998034304	1.1996569633483887
607	11.699999999999648	0.0	0.0	29.0	0.9666666666666667	500.0	24.41997298407413	0.01354673963014928	1.1691575050354004
608	10.39999999999965	0.0	0.0	28.0	0.9333333333333333	500.0	17.626935569220084	-0.018162180365694006	1.1705257892608643
609	10.424999999999645	0.0	0.0	28.0	0.9333333333333333	500.0	25.47063101755295	-0.026817812247607074	1.2013404369354248
610	11.64999999999964	0.0	0.0	29.0	0.9666666666666667	500.0	29.605680837297434	-0.02086868855130443	1.1872572898864746
611	10.474999999999646	0.0	0.0	28.0	0.9333333333333333	500.0	17.70654316305357	-0.07624689483761608	1.2036809921264648
612	10.39999999999965	0.0	0.0	28.0	0.9333333333333333	500.0	29.11685645481543	0.02840597626543305	1.2007265090942383
613	6.162499999999682	0.0	2.0	27.0	0.9	500.0	31.76804790205707	0.03029421484932127	1.2602615356445312
614	10.48749999999964	0.0	0.0	28.0	0.9333333333333333	500.0	50.89062915148624	-0.037321429859589944	1.2055702209472656
615	7.962499999999662	0.0	0.0	26.0	0.8666666666666667	500.0	24.382962675091175	-0.06934605269889216	1.2580037117004395
616	10.362499999999649	0.0	0.0	28.0	0.9333333333333333	500.0	13.202638768516644	0.0015982537949709617	1.196697473526001
617	9.187499999999645	0.0	0.0	27.0	0.9	500.0	19.050805120323297	0.004380283126194297	1.2142448425292969
618	3.649999999999734	0.0	4.0	27.0	0.9	500.0	41.142630805269555	-0.00826677709416162	1.2307584285736084
619	2.874999999999747	0.0	6.0	29.0	0.9666666666666667	500.0	47.24602575505665	0.007501779226253117	1.1718497276306152
620	7.012499999999678	0.0	4.0	30.0	0.9666666666666667	500.0	29.016534330360273	0.06229581007212312	1.1827466487884521
621	9.337499999999643	0.0	0.0	27.0	0.9	500.0	23.538249010111524	0.019816385089966453	1.2132158279418945
622	0.6749999999997736	0.0	4.0	25.0	0.8333333333333334	500.0	18.76698782232496	0.0016320538926702852	1.2174875736236572
623	-4.5875000000002375	0.0	10.0	28.0	0.9333333333333333	500.0	63.37555476295647	-0.014780867285353253	1.1626789569854736
624	8.687499999999648	0.0	2.0	29.0	0.9666666666666667	500.0	42.50324052731083	0.01585003256622862	1.1923508644104004
625	-4.037500000000272	0.0	8.0	26.0	0.8666666666666667	500.0	87.81897745192968	-0.03984336587212788	1.282048225402832
626	6.274999999999692	0.0	2.0	27.0	0.9	500.0	28.14445309131809	0.03647883551347521	1.2123196125030518
627	-34.575000000000145	4.0	26.0	28.0	0.9333333333333333	500.0	243.94355687947765	0.004987397571885307	1.1720855236053467
628	-16.562500000000302	0.0	18.0	28.0	0.9	500.0	107.49239671055432	0.025394779817028906	1.2104909420013428
629	-1.3250000000003004	1.0	6.0	27.0	0.9	500.0	56.014099413068436	-0.0460156040896641	1.18342924118042
630	10.337499999999643	0.0	0.0	28.0	0.9333333333333333	500.0	40.161274445657966	-0.03457114599602261	1.1662399768829346
631	10.462499999999656	0.0	0.0	28.0	0.9333333333333333	500.0	15.131484924084704	-0.05652577705138923	1.1652612686157227
632	32.62499999999995	0.0	0.0	30.0	1.0	107.0	39.05716953631311	-0.030415123927425434	1.1929442882537842
633	11.812499999999655	0.0	0.0	29.0	0.9666666666666667	500.0	39.541446465316774	-0.05487746667388815	1.232255220413208
634	10.74999999999963	0.0	0.0	28.0	0.9333333333333333	500.0	20.256338521406068	0.012046821742703072	1.2227795124053955
635	20.999999999999762	0.0	0.0	30.0	1.0	339.0	35.09069234615126	0.052196973031001376	1.2648203372955322
636	31.274999999999924	0.0	0.0	30.0	1.0	134.0	45.814395871291694	-0.043272007204182186	1.2605388164520264
637	11.68749999999965	0.0	0.0	29.0	0.9666666666666667	500.0	21.883696056865695	-0.0357922156662576	1.185819149017334
638	11.687499999999655	0.0	0.0	29.0	0.9666666666666667	500.0	23.278766328226826	-0.045387729582157886	1.189934492111206
639	10.374999999999652	0.0	0.0	28.0	0.9333333333333333	500.0	18.738363120691073	0.013720043443623695	1.19419264793396
640	1.0999999999998373	0.0	8.0	30.0	0.9666666666666667	500.0	43.93675763301106	-0.04895349432722121	1.223949670791626
641	10.687499999999648	0.0	0.0	28.0	0.9333333333333333	500.0	24.839619114851676	0.06277741367366947	1.2137985229492188
642	10.187499999999645	1.0	0.0	29.0	0.9666666666666667	500.0	23.507346934411515	0.016662631220487462	1.1771409511566162
643	10.399999999999647	0.0	0.0	28.0	0.9333333333333333	500.0	24.0618798476294	0.028783224225483944	1.1915802955627441
644	10.537499999999653	0.0	0.0	28.0	0.9333333333333333	500.0	24.145035956102497	-0.035638824812785456	1.2136585712432861
645	29.26249999999993	0.0	0.0	30.0	1.0	174.0	54.5984406960912	-0.008364306597858117	1.2768433094024658
646	10.512499999999648	0.0	0.0	28.0	0.9333333333333333	500.0	24.359601825419066	-0.03095749401024068	1.2205159664154053
647	10.11249999999967	1.0	0.0	29.0	0.9666666666666667	500.0	22.397503923580437	0.04323780413481504	1.1620068550109863
648	34.42499999999997	0.0	0.0	30.0	1.0	69.0	37.40236864210122	-0.00499321416098878	1.2518301010131836
649	28.687499999999872	0.0	0.0	30.0	1.0	186.0	54.971213244420454	-0.010409502892964283	1.2352869510650635
650	10.49999999999965	0.0	0.0	28.0	0.9333333333333333	500.0	19.236955028426827	0.04722440102120398	1.2015883922576904
651	9.124999999999652	0.0	0.0	27.0	0.9	500.0	12.419701447838367	0.016911278445089727	1.193739891052246
652	11.637499999999651	0.0	0.0	29.0	0.9666666666666667	500.0	12.892313745972709	0.0076443567912168366	1.157938003540039
653	32.22499999999993	0.0	0.0	30.0	1.0	114.0	82.47979753335468	-0.008338084008774647	1.269604206085205
654	11.637499999999697	0.0	0.0	29.0	0.9666666666666667	500.0	26.520915188358458	-0.0012743169338980103	1.1581151485443115
655	10.387499999999646	0.0	0.0	28.0	0.9333333333333333	500.0	15.7221658968813	0.03026133940357947	1.1838972568511963
656	-1.5000000000001765	0.0	8.0	28.0	0.9333333333333333	500.0	77.66646476758572	0.043263422252916815	1.2443649768829346
657	31.66249999999992	0.0	0.0	30.0	1.0	125.0	71.15119538677467	-0.02339942085474091	1.2300519943237305
658	10.43749999999964	0.0	0.0	28.0	0.9333333333333333	500.0	29.504795424382973	-0.05217025247177692	1.1903228759765625
659	29.043749999999886	0.0	0.0	30.0	1.0	177.0	81.2783944607107	-0.01833956648222322	1.2984988689422607
660	11.749999999999654	0.0	0.0	29.0	0.9666666666666667	500.0	19.91871976833782	-0.0004061331622735347	1.211756944656372
661	9.887499999999655	0.0	2.0	30.0	0.9666666666666667	500.0	23.11167408688894	0.024517993278030958	1.1652705669403076
662	11.687499999999648	0.0	0.0	29.0	0.9666666666666667	500.0	21.181929782260625	0.01649760355527886	1.1718378067016602
663	26.0312499999999	0.0	3.0	30.5	1.0	161.5	118.81156431089391	0.012155030280517464	1.3649256229400635
664	10.374999999999659	0.0	0.0	28.0	0.9333333333333333	500.0	41.88173687305342	-0.017085007283486688	1.216106653213501
665	32.46249999999993	0.0	0.0	30.0	1.0	108.0	40.01681484713814	0.04950038412510299	1.2272815704345703
666	23.387499999999797	0.0	0.0	30.0	1.0	291.0	37.37217316698491	-0.046154624050255555	1.2422361373901367
667	10.449999999999655	0.0	0.0	28.0	0.9333333333333333	500.0	24.530541772663845	-0.030470795695325664	1.1868581771850586
668	11.637499999999662	0.0	0.0	29.0	0.9666666666666667	500.0	45.14752947196081	-0.006791418908183136	1.2177999019622803
669	11.724999999999646	0.0	0.0	29.0	0.9666666666666667	500.0	17.32970516697465	0.020190122429308736	1.171509027481079
670	23.124999999999794	0.0	0.0	30.0	1.0	297.0	36.49908143168167	-0.04506081320796124	1.3034563064575195
671	2.812499999999684	0.0	6.0	29.0	0.9666666666666667	500.0	43.944290511293836	-0.042548791215373014	1.2028467655181885
672	31.949999999999918	0.0	0.0	30.0	1.0	119.0	58.03560028161324	0.010007851584670251	1.2495265007019043
673	11.649999999999665	0.0	0.0	29.0	0.9666666666666667	500.0	27.61589857600714	0.00043829712713109713	1.1641371250152588
674	32.34999999999991	0.0	0.0	30.0	1.0	111.0	37.9831202799984	0.01336029518757126	1.2448608875274658
675	17.737499999999713	0.0	0.0	30.0	1.0	403.0	37.586597035496496	-0.028085199419125018	1.2588131427764893
676	29.256249999999916	0.0	0.0	30.0	1.0	173.0	61.96261025006941	-0.02855409624359079	1.2740883827209473
677	27.774999999999892	0.0	2.0	31.0	1.0	169.0	40.61192048285099	-0.05337376509805264	1.2373549938201904
678	31.312499999999936	0.0	0.0	30.0	1.0	131.5	53.74851434961469	-0.01590477713616904	1.3183567523956299
679	26.599999999999866	1.0	0.0	30.0	1.0	198.0	62.790364544825266	-0.006834016959300268	1.276890516281128
680	29.962499999999896	0.0	0.0	30.0	1.0	160.0	35.22890037510705	0.010866583240335525	1.2504079341888428
681	6.949999999999672	0.0	4.0	30.0	0.9666666666666667	500.0	23.470719871275833	0.03613026690366451	1.1731784343719482
682	10.124999999999648	1.0	0.0	29.0	0.9666666666666667	500.0	33.18635021335356	-0.03496111845177989	1.2037160396575928
683	28.08749999999987	0.5	0.0	30.0	1.0	183.0	105.35582682993179	-0.05469483325556314	1.3898720741271973
684	33.575	0.0	0.0	30.0	1.0	87.0	1213.3560638310234	-0.013289169575768815	1.2681000232696533
685	10.349999999999653	0.0	0.0	28.0	0.9333333333333333	500.0	18.35805245652119	-0.0027409971645982125	1.1783170700073242
686	10.137499999999644	1.0	0.0	29.0	0.9666666666666667	500.0	20.341397389673983	-0.0565251108609159	1.1500279903411865
687	10.149999999999654	1.0	0.0	29.0	0.9666666666666667	500.0	70.0518193507408	-0.05626635271114204	1.202502727508545
688	29.52499999999994	0.0	0.0	30.0	1.0	168.0	58.74141359950364	-0.028655764537290816	1.2514374256134033
689	20.73749999999976	0.0	0.0	30.0	1.0	343.0	32.141148100257475	-0.0299714137471927	1.2156627178192139
690	28.599999999999923	0.0	2.0	30.5	1.0	139.5	70.63452111664935	0.010543256991860194	1.281830072402954
691	31.183333333333252	0.0	0.6666666666666666	30.333333333333332	1.0	126.66666666666667	69.92911586972514	0.0486167162633449	1.3602170944213867
692	11.574999999999644	0.0	0.0	29.0	0.9666666666666667	500.0	26.729092222700356	0.1228774185349913	1.1727802753448486
693	10.337499999999643	0.0	0.0	28.0	0.9333333333333333	500.0	55.13732738593627	0.020489812706176252	1.2148611545562744
694	32.94999999999993	0.0	0.0	30.0	1.0	99.0	103.02651826845255	-0.03237603170720183	1.247661828994751
695	27.49999999999985	0.0	0.0	30.0	1.0	208.0	41.70099599002773	-0.03272214558146221	1.2684428691864014
696	27.233333333333263	0.3333333333333333	2.0	30.333333333333332	1.0	151.33333333333334	88.72900914723158	0.02206515232856393	1.3792810440063477
697	26.170833333333224	0.0	3.3333333333333335	31.0	1.0	160.33333333333334	54.86930762547467	0.01516316881627444	1.31461763381958
698	28.53124999999988	0.5	0.0	30.0	1.0	171.5	55.013675570194245	0.010290728368285748	1.277397632598877
699	26.656249999999893	0.0	0.0	30.0	1.0	225.5	42.08463275521102	-0.0048777770352973	1.2565617561340332
700	32.57499999999993	0.0	0.0	30.0	1.0	106.33333333333333	77.03535006524244	-0.0654765383987549	1.3934874534606934
701	11.612499999999653	0.0	0.0	29.0	0.9666666666666667	500.0	24.862949829587233	0.014450020045430117	1.1641225814819336
702	32.79375000000002	0.0	0.0	30.0	1.0	102.5	52.95475442669476	-0.01930905997780589	1.2575109004974365
703	29.72083333333326	0.0	1.3333333333333333	30.333333333333332	1.0	132.33333333333334	50.211994046424934	-0.03622661084876157	1.368638038635254
704	11.687499999999645	0.0	0.0	29.0	0.9666666666666667	500.0	28.46796746108257	0.020197695952769237	1.1935193538665771
705	11.712499999999647	0.0	0.0	29.0	0.9666666666666667	500.0	33.33247889150433	-0.022654448504150732	1.1700701713562012
706	31.937499999999922	0.0	0.0	30.0	1.0	120.0	44.76536529187393	-0.0008277989612439996	1.2288601398468018
707	33.91250000000002	0.0	0.0	30.0	1.0	80.0	38.37667664758217	-0.0631434692062311	1.2037153244018555
708	12.087499999999665	0.0	2.0	31.0	1.0	483.0	35.970432221651606	-0.025915436281966686	1.2439100742340088
709	9.337499999999647	0.0	0.0	27.0	0.9	500.0	28.500218607439983	0.02501964709511513	1.2097246646881104
710	30.57916666666659	0.0	0.0	30.0	1.0	147.0	82.66973550739694	-0.020830582170201797	1.315537691116333
711	31.80833333333332	0.0	0.0	30.0	1.0	122.66666666666667	75.42254137805494	0.019668294279996376	1.3468081951141357
712	16.687499999999712	0.0	0.0	30.0	1.0	424.0	46.27212181527852	0.01096508195117391	1.217353105545044
713	28.6562499999999	0.0	0.0	30.0	1.0	184.5	86.94635640408329	0.047862976091710974	1.3101706504821777
714	29.84999999999989	0.0	0.0	30.0	1.0	161.33333333333334	84.09604724668546	0.012961801316552144	1.3538084030151367
715	29.912499999999888	0.0	0.0	30.0	1.0	161.0	53.372901093454885	-0.02543444008379157	1.2645390033721924
716	32.43749999999997	0.0	0.0	30.0	1.0	110.0	51.33627493467139	-0.027014767119193567	1.2919843196868896
717	29.170833333333235	0.0	1.3333333333333333	30.666666666666668	1.0	151.33333333333334	83.7841633971429	-0.009221444023592573	1.364044189453125
718	31.47916666666659	0.0	0.0	30.0	1.0	129.33333333333334	88.11373016325847	-0.0682481899355004	1.3609349727630615
719	11.64999999999974	0.0	0.0	29.0	0.9666666666666667	500.0	27.486807328861307	-0.025290883339246107	1.1468117237091064
720	33.149999999999956	0.0	0.0	30.0	1.0	96.5	52.37617859414332	-0.01811624190152768	1.3274319171905518
721	31.058333333333277	0.0	0.6666666666666666	30.0	1.0	117.33333333333333	94.62232059069152	-4.2512021898645e-05	1.348160982131958
722	32.724999999999945	0.0	0.0	30.0	1.0	104.0	79.25589840696792	0.02360294216451075	1.3435537815093994
723	11.62499999999973	0.0	0.0	29.0	0.9666666666666667	500.0	28.60617900540005	0.016002578390683767	1.1742541790008545
724	11.64999999999965	0.0	0.0	29.0	0.9666666666666667	500.0	25.005681293845694	0.004380653509228635	1.1776750087738037
725	27.30624999999995	0.0	0.0	30.0	1.0	212.0	53.35874631770885	-0.003635990535139996	1.2527310848236084
726	9.899999999999654	0.0	2.0	30.0	0.9666666666666667	500.0	21.962665568350218	-0.06460645004759115	1.1928930282592773
727	31.687499999999986	0.0	0.0	30.0	1.0	124.0	45.40127407736961	-0.016286766976871078	1.2804207801818848
728	11.71249999999965	0.0	0.0	29.0	0.9666666666666667	500.0	38.40305569834786	-0.03618352186156155	1.170792818069458
729	20.01249999999975	0.0	0.0	30.0	1.0	358.0	61.909124675658546	-0.05307688761671898	1.280001163482666
730	28.499999999999876	0.0	0.0	30.0	1.0	188.5	58.97588880388029	-0.03616398447591591	1.3072900772094727
731	21.212499999999885	0.0	0.0	30.0	1.0	334.0	118.98420436570522	-0.02754116489249794	1.2636089324951172
732	26.562499999999986	0.0	5.0	30.5	1.0	89.5	101.40025236059743	0.005194428032367206	1.2700505256652832
733	33.47916666666661	0.0	0.0	30.0	1.0	88.66666666666667	74.46251255047139	-0.008929963478340552	1.3108391761779785
734	29.699999999999942	0.0	0.0	30.0	1.0	164.0	32.281918129035546	0.02001200122279409	1.214186668395996
735	31.237499999999912	0.0	0.0	30.0	1.0	134.0	59.85197147459057	-0.04542586616517738	1.277554988861084
736	26.61874999999994	0.0	3.0	30.5	1.0	149.0	47.90456463723411	0.04382230750874497	1.2379069328308105
737	25.62499999999983	0.0	0.0	30.0	1.0	246.0	43.45775276608585	0.08277543291426824	1.2588810920715332
738	31.990624999999937	0.0	0.0	30.0	1.0	117.75	99.45642376064521	-0.013327730680504812	1.3622126579284668
739	31.487499999999933	0.0	1.0	30.5	1.0	111.5	61.0964780996105	-0.038520427182978205	1.3105874061584473
740	17.812499999999712	0.0	0.0	30.0	1.0	403.0	62.174206162754274	-0.004969873912836279	1.230508804321289
741	11.63749999999969	0.0	0.0	29.0	0.9666666666666667	500.0	17.811825554470264	-0.0401553448691394	1.1458547115325928
742	32.46249999999993	0.0	0.0	30.0	1.0	108.0	40.9923579768038	-0.009554766609480757	1.215043544769287
743	27.874999999999957	0.0	0.0	30.0	1.0	201.0	77.74410118574747	-0.019126319726861782	1.276859998703003
744	20.931249999999963	0.0	5.0	31.0	1.0	215.0	49.430577458199295	0.03713589358536906	1.312715768814087
745	32.37187499999994	0.0	0.0	30.0	1.0	111.25	89.84271305509294	-0.00748613354077707	1.36834716796875
746	28.462499999999864	0.0	0.0	30.0	1.0	189.5	57.19657043773063	-0.02562144754517199	1.2993412017822266
747	30.34999999999993	0.0	0.0	30.0	1.0	151.0	44.29586156414301	0.02547381262299082	1.2756891250610352
748	14.699999999999674	0.0	0.0	30.0	1.0	466.0	33.179794578651965	0.01925080681244988	1.2645275592803955
749	25.499999999999826	0.0	0.0	30.0	1.0	249.5	80.59565791328755	0.012731231075717367	1.274378776550293
750	28.8437499999999	0.5	1.0	30.5	1.0	149.0	82.92083639228879	0.029963210541008544	1.3319594860076904
751	27.462500000000002	1.0	0.0	30.0	1.0	179.0	66.5980411887147	0.031904830505110074	1.2388184070587158
752	10.149999999999652	1.0	0.0	29.0	0.9666666666666667	500.0	29.174569708195648	0.008776017211944716	1.1817145347595215
753	31.41666666666659	0.0	0.0	30.0	1.0	129.33333333333334	113.13596546291205	-0.03075511738619263	1.377298355102539
754	11.699999999999655	0.0	0.0	29.0	0.9666666666666667	500.0	44.341198962231196	0.021472167340635753	1.2294220924377441
755	33.699999999999946	0.0	0.0	30.0	1.0	84.0	57.21516915439379	0.017769351251567592	1.2509970664978027
756	26.71249999999988	0.5	0.0	30.0	1.0	209.0	54.05746560835139	-0.024010858243146072	1.285766363143921
757	11.637499999999704	0.0	0.0	29.0	0.9666666666666667	500.0	25.985611562557512	0.019243202668662623	1.1671648025512695
758	9.91249999999965	0.0	2.0	30.0	0.9666666666666667	500.0	22.122699515832807	0.01184582128865678	1.1392338275909424
759	30.004166666666624	0.0	0.6666666666666666	30.333333333333332	1.0	146.33333333333334	53.32600830135666	-0.046028823579467866	1.2998836040496826
760	22.587499999999793	0.0	0.0	30.0	1.0	306.0	47.50980624379729	-0.031173268332727867	1.2802789211273193
761	24.987499999999883	0.0	0.0	30.0	1.0	260.0	33.46443937119984	-0.03312563542523371	1.208686351776123
762	30.612499999999898	0.0	0.0	30.0	1.0	146.0	42.85023817359841	-0.025817578228554797	1.2005207538604736
763	33.71250000000005	0.0	0.0	30.0	1.0	83.0	40.848545350822306	0.006256433914548353	1.2090229988098145
764	11.674999999999649	0.0	0.0	29.0	0.9666666666666667	500.0	18.348328522578615	0.021951650464927582	1.1810758113861084
765	31.63124999999995	0.0	0.0	30.0	1.0	125.0	62.38418037053687	-0.05044656374382764	1.2524468898773193
766	11.637499999999644	0.0	0.0	29.0	0.9666666666666667	500.0	18.42053641743889	-0.013761381534302477	1.1754639148712158
767	10.362499999999645	0.0	0.0	28.0	0.9333333333333333	500.0	16.33526289832022	-0.04236900674305122	1.1710870265960693
768	27.656249999999865	0.0	0.0	30.0	1.0	205.0	70.69512067053763	-0.03649819057716987	1.2924461364746094
769	9.887499999999648	0.0	2.0	30.0	0.9666666666666667	500.0	30.364479399197954	-0.03770792439466406	1.1765398979187012
770	30.59999999999991	0.0	0.0	30.0	1.0	145.66666666666666	81.86371526455518	-0.01019575970852441	1.3392410278320312
771	11.637499999999648	0.0	0.0	29.0	0.9666666666666667	500.0	32.09397516990279	0.07152532488163961	1.2144999504089355
772	28.662499999999884	0.0	1.3333333333333333	30.666666666666668	1.0	161.33333333333334	66.54962440862516	-0.0294522178604214	1.3175725936889648
773	26.456249999999855	0.0	0.0	30.0	1.0	229.0	53.05547726588199	0.036120778655644406	1.2739067077636719
774	-2.11250000000018	0.0	10.0	30.0	0.9666666666666667	500.0	66.35702492339436	0.03633967865282841	1.1754992008209229
775	11.637499999999651	0.0	0.0	29.0	0.9666666666666667	500.0	18.6092364743007	0.008668132574400645	1.1591732501983643
776	11.624999999999758	0.0	0.0	29.0	0.9666666666666667	500.0	10.551334815504182	-0.015134899784838155	1.168281078338623
777	28.743749999999917	0.0	0.0	30.0	1.0	183.5	56.52101832814962	-0.050317989640196764	1.2944986820220947
778	32.09999999999992	0.0	0.0	30.0	1.0	116.0	61.16745146839647	-0.04645623973683557	1.235041856765747
779	32.27499999999992	0.0	0.0	30.0	1.0	113.0	53.10898029635153	-0.06604018228586093	1.233210563659668
780	29.69999999999989	0.0	0.0	30.0	1.0	164.0	57.02433800997651	0.006768191221949678	1.3315227031707764
781	30.2249999999999	0.0	0.0	30.0	1.0	153.66666666666666	73.15494455470426	0.008315000476492527	1.3158175945281982
782	30.206249999999898	0.0	0.0	30.0	1.0	153.5	101.69320505419934	0.04580063628748947	1.364098310470581
