epoch	reward_pursuer	n_collisions_pursuers_with_obstacles	n_collisions_pursuers_with_pursuers	n_collisions_pursuers_with_evaders	capture_rate	episode_length	loss_value_pursuer	loss_policy_pursuer	epoch_time_s
905	-20.45499999999997	0.0	0.0	1.0	0.0	500.0	1.3363538779865685	-0.06439019771525747	2.279343843460083
906	-23.965000000000163	0.0	2.0	0.0	0.0	500.0	1.6626295945076015	0.018731639592572475	2.282093048095703
907	-30.050000000000225	0.0	12.0	0.0	0.0	500.0	9.177317009986096	0.048528682212531093	2.275029420852661
908	-22.71000000000011	0.0	4.0	1.0	0.0	500.0	2.6737924942374898	-0.02094569163479924	2.275876522064209
909	-21.67000000000006	0.0	0.0	0.0	0.0	500.0	0.4234712269253566	0.0017151044405879035	2.2703282833099365
910	-24.700000000000088	0.0	6.0	0.0	0.0	500.0	12.33359677822392	0.0036953421271898267	2.279930830001831
911	-29.91500000000024	0.0	12.0	1.0	0.0	500.0	35.63655940427636	0.02237756495118969	2.2749691009521484
912	-21.67500000000002	0.0	0.0	1.0	0.0	500.0	1.6191057248651863	0.008259044488127948	2.278289556503296
913	-30.41500000000017	0.0	10.0	2.0	0.0	500.0	33.46503477186541	0.056692318268823275	2.274773597717285
914	-26.305000000000174	0.0	4.0	0.0	0.0	500.0	1.569622537642659	0.01717613847476521	2.2782254219055176
915	-25.320000000000043	0.0	6.0	1.0	0.0	500.0	10.45565980887723	0.02076385714325863	2.341174364089966
916	-22.145000000000053	0.0	2.0	0.0	0.0	500.0	1.8498135017107231	-0.026136890938833337	2.264815330505371
917	-19.93999999999999	0.0	0.0	0.0	0.0	500.0	0.7580875377310188	-0.1139063357388732	2.2588980197906494
918	-21.95000000000008	0.0	0.0	1.0	0.0	500.0	1.2180433977752507	-0.07816443886902105	2.259999990463257
919	-23.520000000000053	0.0	2.0	1.0	0.0	500.0	2.332219854613983	-0.055663807143277746	2.2627129554748535
920	-21.355000000000064	0.0	0.0	0.0	0.0	500.0	0.5137153323069757	-0.10828475641096498	2.2597010135650635
921	-22.470000000000127	0.0	0.0	0.0	0.0	500.0	0.34176171920166254	-0.08283382288537026	2.271244764328003
922	-22.1050000000001	0.0	0.0	0.0	0.0	500.0	0.3524314538994597	-0.061945319644019746	2.2719783782958984
923	-22.045000000000094	0.0	0.0	0.0	0.0	500.0	0.4429455494681304	-0.03383242359919788	2.288410186767578
924	-22.52000000000005	0.0	2.0	1.0	0.0	500.0	2.0909111085849603	0.0068858773888533	2.279942274093628
925	-24.6800000000002	0.0	2.0	0.0	0.0	500.0	1.3859148489121522	-0.014004783124060354	2.2744178771972656
926	-22.010000000000115	0.0	0.0	0.0	0.0	500.0	0.47753812280245433	-0.007170174002700168	2.2748663425445557
927	-22.22000000000017	0.0	0.0	0.0	0.0	500.0	0.37530612352704645	-0.015760940663632855	2.273557186126709
928	-23.525000000000173	0.0	0.0	0.0	0.0	500.0	0.19953075046325802	0.005854319213534445	2.2684829235076904
929	-24.63000000000002	0.0	6.0	0.0	0.0	500.0	12.731339486411418	0.008563111045351186	2.273418426513672
930	-22.865000000000165	0.0	0.0	0.0	0.0	500.0	0.37363894025336974	-0.04986425901037724	2.278287649154663
931	-20.400000000000006	0.0	0.0	0.0	0.0	500.0	0.7495904958096572	-0.08825305688474736	2.2728617191314697
932	-29.245000000000203	0.0	10.0	0.0	0.0	500.0	32.238026285055284	0.02784018188032481	2.322484016418457
933	-22.385000000000066	0.0	0.0	1.0	0.0	500.0	1.029790670412163	-0.05269704770814126	2.273818016052246
934	-24.07500000000019	0.0	2.0	1.0	0.0	500.0	1.4721826793914659	-0.020100078739840023	2.2722508907318115
935	-22.65500000000009	0.0	0.0	0.0	0.0	500.0	0.6294570457799872	-0.040467368560639067	2.2681381702423096
936	-23.080000000000144	0.0	2.0	0.0	0.0	500.0	0.520989723181975	-0.035399990643336696	2.2689595222473145
937	-24.61500000000022	0.0	6.0	0.0	0.0	500.0	11.361178920741287	-0.007985733741304268	2.2698981761932373
938	-22.645000000000014	0.0	4.0	0.0	0.0	500.0	5.724939131278923	-0.020411422999794235	2.251281499862671
939	-22.92500000000012	0.0	0.0	0.0	0.0	500.0	0.4028978983234441	-0.09027519041731807	2.255115032196045
940	-21.43500000000001	0.0	0.0	0.0	0.0	500.0	0.5252863551405864	-0.0763431485201447	2.2544350624084473
941	-22.375000000000128	0.0	0.0	0.0	0.0	500.0	0.37297370522149453	-0.04791549106665799	2.264148712158203
942	-22.825000000000095	0.0	2.0	0.0	0.0	500.0	1.1585767857209468	-0.025109635646328975	2.259981632232666
943	-22.865000000000173	0.0	0.0	0.0	0.0	500.0	0.2822878101060203	-0.0725896422068164	2.2616310119628906
944	-21.08500000000003	0.0	0.0	0.0	0.0	500.0	0.4408699825130372	-0.06366537441999533	2.270681381225586
945	-22.99000000000016	0.0	0.0	0.0	0.0	500.0	0.25447019339603294	-0.019442239228939024	2.2818126678466797
946	-22.235000000000106	0.0	0.0	0.0	0.0	500.0	0.33344175511942215	-0.004254819257255469	2.281806230545044
947	-22.25000000000001	0.0	0.0	2.0	0.0	500.0	0.9666093202107321	-0.018490563664518386	2.272899866104126
948	-21.975000000000115	0.0	0.0	0.0	0.0	500.0	0.29607867853411796	-0.042272909626133164	2.2743093967437744
949	-22.755000000000116	0.0	0.0	0.0	0.0	500.0	0.2746360616247925	-0.01682072843146738	2.2731432914733887
950	-23.480000000000206	0.0	0.0	0.0	0.0	500.0	0.2110534079695905	-0.02107790953215272	2.2786355018615723
951	-25.88500000000023	0.0	4.0	0.0	0.0	500.0	3.5403170202752663	0.030546786636544962	2.2786319255828857
952	-22.230000000000103	0.0	0.0	0.0	0.0	500.0	0.3703265097781967	0.011098385829901657	2.276160955429077
953	-22.920000000000055	0.0	2.0	0.0	0.0	500.0	1.269124707706133	0.0073316188819221315	2.2723300457000732
954	-22.690000000000104	0.0	0.0	1.0	0.0	500.0	0.9644351247022825	0.01739526300277953	2.2762060165405273
955	-21.400000000000095	0.0	0.0	0.0	0.0	500.0	0.3264844320434475	0.02039368643660438	2.27410626411438
956	-22.770000000000106	0.0	2.0	0.0	0.0	500.0	0.7071336868428958	0.00859620017631484	2.275238037109375
957	-23.125000000000142	0.0	0.0	1.0	0.0	500.0	0.8247024408470809	-0.010823690349332345	2.2696571350097656
958	-32.139999999999965	0.0	24.0	0.0	0.0	500.0	160.01237248852	0.036523374396907414	2.2756247520446777
959	-23.690000000000076	0.0	4.0	0.0	0.0	500.0	5.801210763820317	-0.004459285653245979	2.2743537425994873
960	-19.855000000000025	0.0	0.0	0.0	0.0	500.0	2.664556167045663	-0.033358342246989775	2.2714338302612305
961	-23.954999999999988	0.0	8.0	0.0	0.0	500.0	10.885450866823879	-0.0016698728635943412	2.270596981048584
962	-20.51000000000003	0.0	0.0	0.0	0.0	500.0	0.4718313171971435	-0.09993827646113103	2.2802724838256836
963	-25.720000000000205	0.0	6.0	0.0	0.0	500.0	2.8789683737073246	0.010977676523901119	2.271162271499634
964	-35.029999999999994	0.0	22.0	1.0	0.0	500.0	81.29581745510919	0.03050588390173423	2.271146297454834
965	-22.335000000000143	0.0	0.0	1.0	0.0	500.0	2.044631930017844	-0.06756276218692595	2.2587451934814453
966	-22.590000000000074	0.0	2.0	0.0	0.0	500.0	1.8905963885269383	-0.030448184518849897	2.2546308040618896
967	-21.490000000000073	0.0	0.0	1.0	0.0	500.0	1.1289974673703198	-0.05811464044543613	2.254997491836548
968	-26.410000000000128	0.0	6.0	2.0	0.0	500.0	3.2567801960328944	-0.021999049197545622	2.372795343399048
969	-22.215000000000053	0.0	2.0	0.0	0.0	500.0	1.4750091144654252	-0.0495198646977578	2.2675607204437256
970	-20.670000000000066	0.0	0.0	0.0	0.0	500.0	0.5713381424548772	-0.10497896952708519	2.2671244144439697
971	-20.590000000000035	0.0	0.0	0.0	0.0	500.0	0.4478296878991276	-0.09545579537906894	2.2706704139709473
972	-17.089999999999957	0.0	0.0	0.0	0.0	500.0	5.713416732545279	-0.0810144401709238	2.2688159942626953
973	-22.12500000000007	0.0	0.0	0.0	0.0	500.0	0.4762163444996907	-0.05018920849487306	2.2792837619781494
974	-20.490000000000034	0.0	0.0	0.0	0.0	500.0	0.4352302672210286	-0.05449161399158911	2.2786483764648438
975	-19.884999999999994	0.0	0.0	0.0	0.0	500.0	0.4161256725695892	-0.023187548020367394	2.274172067642212
976	-21.26500000000011	0.0	0.0	0.0	0.0	500.0	0.3929908861167306	-0.01198650195131778	2.2805073261260986
977	-26.010000000000055	0.0	8.0	0.0	0.0	500.0	13.699012460434268	0.03564931818135718	2.280714988708496
978	-21.000000000000018	0.0	0.0	0.0	0.0	500.0	0.7066869068113573	0.04298479988992401	2.2788803577423096
979	-19.949999999999974	0.0	0.0	0.0	0.0	500.0	0.9807211014564253	0.035362827342863834	2.2752432823181152
980	-31.475	0.0	16.0	0.0	0.0	500.0	67.80382980603018	0.03456457654231477	2.2757933139801025
981	-25.445000000000135	0.0	6.0	0.0	0.0	500.0	7.773045456554277	0.0018807704223582592	2.271502733230591
982	-18.995	0.0	0.0	0.0	0.0	500.0	3.728131047610054	-0.056121855760404515	2.256103992462158
983	-23.485000000000092	0.0	4.0	1.0	0.0	500.0	3.4818888524629927	-0.01644850796113695	2.2531237602233887
984	-22.175000000000107	0.0	0.0	0.0	0.0	500.0	0.36269377938671327	-0.10584695364231335	2.257075548171997
985	-24.58500000000007	0.0	6.0	0.0	0.0	500.0	8.913249775058643	-0.005247173507214515	2.2703208923339844
986	-22.565000000000047	0.0	2.0	0.0	0.0	500.0	1.6657501115182538	-0.06929248425024827	2.264137029647827
987	-49.699999999999875	0.0	46.0	0.0	0.0	500.0	226.5382245735744	0.0644102424202034	2.2586305141448975
988	-22.885000000000048	0.0	4.0	1.0	0.0	500.0	13.167129108355079	-0.03690406247532604	2.2535011768341064
989	-22.349999999999955	0.0	6.0	0.0	0.0	500.0	15.381920491360795	-0.04478529175772244	2.2557790279388428
990	-25.449999999999967	0.0	8.0	2.0	0.0	500.0	24.75316374177971	-0.036844180146621976	2.2505009174346924
991	-21.775000000000006	0.0	0.0	0.0	0.0	500.0	1.4371334872652333	-0.17033420984690836	2.2548739910125732
992	-20.54	0.0	2.0	0.0	0.0	500.0	4.0079613621886025	-0.12693317763861842	2.259023666381836
993	-30.835000000000058	0.0	18.0	0.0	0.0	500.0	32.0692452507281	-0.005977079465338332	2.2520430088043213
994	-41.50499999999996	0.0	36.0	4.0	0.0	500.0	164.94269562672054	0.008880283465542291	2.2663018703460693
995	-21.855000000000064	0.0	0.0	0.0	0.0	500.0	4.938056637807269	-0.13993547482787183	2.4081270694732666
996	-23.165000000000074	0.0	4.0	2.0	0.0	500.0	8.187848239424374	-0.041312412747103996	2.2753937244415283
997	-22.845000000000137	0.0	0.0	1.0	0.0	500.0	2.0144922228625837	-0.09919642863314615	2.272496461868286
998	-21.780000000000044	0.0	0.0	0.0	0.0	500.0	0.6386207733635193	-0.11263228923783497	2.279247760772705
999	-22.79500000000009	0.0	2.0	0.0	0.0	500.0	1.8668651738324384	-0.1019445658506476	2.3794498443603516
1000	-26.605000000000175	0.0	6.0	2.0	0.0	500.0	12.100719240028173	-0.010522040378962335	2.3135931491851807
1001	-21.734999999999964	0.0	4.0	0.0	0.0	500.0	3.6789770696240027	-0.07174959459910542	2.271876573562622
1002	-23.08500000000016	0.0	0.0	1.0	0.0	500.0	0.9966095274051161	-0.08331400259360094	2.269357681274414
1003	-20.360000000000017	0.0	0.0	0.0	0.0	500.0	0.8225154369039359	-0.10772169361981605	2.266525983810425
1004	-23.360000000000127	0.0	2.0	0.0	0.0	500.0	1.8331610700827012	-0.054472994683379024	2.2724287509918213
1005	-21.175000000000004	0.0	6.0	1.0	0.0	500.0	12.749193023433739	-0.05272734166504505	2.270948886871338
1006	-26.485000000000035	0.0	10.0	1.0	0.0	500.0	32.88234760506419	0.020512443802926307	2.2551987171173096
1007	-19.56500000000004	0.0	6.0	0.0	0.0	500.0	11.288685384121486	-0.019686474251729626	2.2724759578704834
1008	-23.060000000000063	0.0	2.0	1.0	0.0	500.0	1.862049244045033	-0.01824813297166881	2.2810418605804443
1009	-24.83000000000012	0.0	4.0	0.0	0.0	500.0	1.5706679677883855	0.00615627713314639	2.277163028717041
1010	-26.810000000000105	0.0	8.0	0.0	0.0	500.0	2.3248972591461903	0.022543164447705853	2.278369665145874
1011	-21.390000000000075	0.0	2.0	0.0	0.0	500.0	2.4304939413377142	-0.03292602256694892	2.276318073272705
1012	-22.38500000000005	0.0	2.0	0.0	0.0	500.0	1.3368716319414755	-0.015222421940502648	2.27512526512146
1013	-21.410000000000004	0.0	0.0	2.0	0.0	500.0	1.763009122216088	-0.03981946611146624	2.2722666263580322
1014	-22.725000000000094	0.0	0.0	0.0	0.0	500.0	0.34387902018959576	-0.02574155879301917	2.270803451538086
1015	-22.580000000000048	0.0	2.0	0.0	0.0	500.0	1.2681160513532834	-0.035790447736252166	2.266620397567749
1016	-22.20000000000006	0.0	6.0	0.0	0.0	500.0	6.5103360435247355	0.01362553878889247	2.2752208709716797
1017	-20.849999999999994	0.0	0.0	1.0	0.0	500.0	1.1504570297505587	-0.03327950059935747	2.2568559646606445
1018	-22.410000000000096	0.0	0.0	1.0	0.0	500.0	0.8572563539291663	-0.0677428647564707	2.468726873397827
1019	-21.77500000000003	0.0	0.0	1.0	0.0	500.0	0.9128875837296706	-0.03556788083320548	2.257150411605835
1020	-24.09500000000004	0.0	2.0	4.0	0.0	500.0	8.375646557219923	0.043396698562575754	2.2565886974334717
1021	-52.23499999999997	0.0	54.0	3.0	0.0	500.0	418.7295668282908	0.08009757539553432	2.254952907562256
1022	-22.030000000000086	0.0	0.0	0.0	0.0	500.0	13.224358923458128	-0.13731384538793162	2.260815382003784
1023	-28.00500000000021	0.0	10.0	2.0	0.0	500.0	16.981840128254493	-0.03700883524784415	2.2557971477508545
1024	-32.005000000000166	0.0	16.0	0.0	0.0	500.0	82.18416909943303	0.0007055733068208469	2.27457594871521
1025	-36.35500000000013	0.0	22.0	0.0	0.0	500.0	21.14092172460505	-0.03329377952593875	2.266408681869507
1026	-24.655000000000147	0.0	0.0	1.0	0.0	500.0	1.6894997451053766	-0.2708558940661843	2.268920421600342
1027	-23.529999999999987	0.0	6.0	0.0	0.0	500.0	7.371703621987081	-0.13110051895507743	2.2736408710479736
1028	-17.435	0.0	0.0	0.0	0.0	500.0	4.9094593019477	-0.22472437747904161	2.2802228927612305
1029	-23.0650000000001	0.0	4.0	0.0	0.0	500.0	6.51752618163258	-0.15126343109055027	2.2564468383789062
1030	-23.340000000000153	0.0	0.0	1.0	0.0	500.0	1.654961616733003	-0.23082018326263434	2.2629427909851074
1031	-21.37000000000001	0.0	2.0	0.0	0.0	500.0	2.4937794264561135	-0.1615503250263871	2.2787728309631348
1032	-23.515000000000143	0.0	0.0	0.0	0.0	500.0	0.5976425148239072	-0.24380545733348827	2.27624249458313
1033	-22.01500000000005	0.0	0.0	0.0	0.0	500.0	0.7164500812181466	-0.15865108099378628	2.2821099758148193
1034	-23.410000000000064	0.0	4.0	1.0	0.0	500.0	4.404157893471832	-0.014372061827679418	2.2804811000823975
1035	-23.06500000000003	0.0	4.0	0.0	0.0	500.0	0.9564558885448753	-0.03530106289649802	2.2804479598999023
1036	-20.975000000000062	0.0	0.0	0.0	0.0	500.0	0.50935378329519	-0.04871368104721061	2.2540838718414307
1037	-23.180000000000202	0.0	0.0	0.0	0.0	500.0	0.40462233858516383	-0.023179449670991812	2.253072738647461
1038	-27.915000000000244	0.0	8.0	0.0	0.0	500.0	20.38874190233454	0.060361164397458984	2.2512309551239014
1039	-41.01500000000009	0.0	36.0	0.0	0.0	500.0	145.46110661842843	0.0430409817974024	2.2615039348602295
1040	-21.255	0.0	2.0	0.0	0.0	500.0	5.394290660276357	-0.03504701671821604	2.25421142578125
1041	-23.525000000000148	0.0	2.0	0.0	0.0	500.0	2.1612373661000692	-0.037957696172829264	2.25433087348938
1042	-22.480000000000015	0.0	4.0	0.0	0.0	500.0	3.4148560182869394	-0.07271152924996081	2.2584917545318604
1043	-24.96000000000014	0.0	4.0	1.0	0.0	500.0	1.7249516931428983	-0.06404021540436146	2.2532155513763428
1044	-20.56500000000005	0.0	0.0	0.0	0.0	500.0	0.8952279669389024	-0.20992967945953447	2.2686355113983154
1045	-21.504999999999985	0.0	2.0	0.0	0.0	500.0	1.8471279623253003	-0.11735764196944502	2.274930000305176
1046	-21.069999999999986	0.0	0.0	1.0	0.0	500.0	1.2276075468364456	-0.1431759765188348	2.282593011856079
1047	-21.725000000000033	0.0	0.0	1.0	0.0	500.0	1.3189860473984067	-0.10514182706695178	2.2774863243103027
1048	-25.215000000000106	0.0	10.0	0.0	0.0	500.0	17.061571503893664	0.008759954374394866	2.271991014480591
1049	-24.765000000000004	0.0	8.0	0.0	0.0	500.0	7.712188051717682	-0.01100758937287637	2.259706974029541
1050	-22.100000000000087	0.0	0.0	0.0	0.0	500.0	0.6752549783643563	-0.08941937495821183	2.2576279640197754
1051	-21.375000000000004	0.0	8.0	0.0	0.0	500.0	16.943493237333872	-0.01259151653511361	2.275825023651123
1052	-26.500000000000117	0.0	8.0	0.0	0.0	500.0	13.268625764469707	0.012857568387253358	2.2795491218566895
1053	-24.650000000000112	0.0	4.0	1.0	0.0	500.0	3.2768371666761573	-0.01426335836391908	2.2747790813446045
1054	-23.955000000000023	0.0	4.0	2.0	0.0	500.0	6.0364168306378785	-0.02075633627342264	2.278984785079956
1055	-31.760000000000076	0.0	20.0	0.0	0.0	500.0	77.39642672205864	0.022088166844823308	2.2782418727874756
1056	-21.350000000000012	0.0	2.0	0.0	0.0	500.0	2.557911461676713	-0.031824484481831415	2.278334856033325
1057	-18.830000000000073	0.0	2.0	0.0	0.0	500.0	8.942274020032647	-0.06166845758902671	2.2844555377960205
1058	-20.230000000000015	0.0	0.0	1.0	0.0	500.0	3.6154662840619243	-0.07815204905086937	2.282430648803711
1059	-22.105000000000093	0.0	0.0	0.0	0.0	500.0	0.6338563515782347	-0.07916171746009813	2.2746376991271973
1060	-23.260000000000154	0.0	0.0	0.0	0.0	500.0	0.6059451613811653	-0.08452463850142426	2.2760720252990723
1061	-25.444999999999993	0.0	8.0	0.0	0.0	500.0	13.854419195745956	0.008055751649705687	2.4062588214874268
1062	-24.315000000000097	0.0	4.0	0.0	0.0	500.0	5.295656717120239	0.021996817484500487	2.279313564300537
1063	-23.610000000000163	0.0	2.0	0.0	0.0	500.0	1.4578186745609103	0.00901519177420671	2.280086040496826
1064	-22.96000000000014	0.0	0.0	1.0	0.0	500.0	0.898585428535115	0.03324945693794232	2.2761428356170654
1065	-21.245000000000047	0.0	2.0	1.0	0.0	500.0	3.5578000819313256	-0.014734633724920555	2.2721738815307617
1066	-20.310000000000105	0.0	0.0	1.0	0.0	500.0	3.983689622559291	-0.03760224740209142	2.2806949615478516
1067	-21.80500000000001	0.0	4.0	1.0	0.0	500.0	3.4914574261285964	0.0013657571599841078	2.275432825088501
1068	-22.89500000000018	0.0	0.0	0.0	0.0	500.0	0.3257120075321211	-0.0224441055837255	2.2778539657592773
1069	-22.760000000000044	0.0	2.0	2.0	0.0	500.0	2.3131719186012067	0.02374318617782118	2.2757484912872314
1070	-17.869999999999987	0.0	0.0	0.0	0.0	500.0	3.0257304245731715	-0.050971761010140886	2.2812931537628174
1071	-21.600000000000115	0.0	0.0	0.0	0.0	500.0	0.44738759426469815	-0.05203386649201338	2.272019386291504
1072	-20.325000000000088	0.0	0.0	0.0	0.0	500.0	0.5483468468902811	-0.02242564387399178	2.275855541229248
1073	-21.79000000000008	0.0	0.0	0.0	0.0	500.0	0.5187332068726159	-0.036182070476437275	2.2626149654388428
1074	-20.46500000000001	0.0	0.0	0.0	0.0	500.0	0.5749744375622959	-0.03716514754862026	2.26448130607605
1075	-27.345000000000155	0.0	10.0	0.0	0.0	500.0	26.20761363103742	0.0337141384463409	2.266799211502075
1076	-23.245000000000196	0.0	0.0	0.0	0.0	500.0	0.2728858073399389	0.026300312279265804	2.2692465782165527
1077	-26.9050000000001	0.0	12.0	0.0	0.0	500.0	17.4974081303305	0.04585536865279408	2.2700586318969727
1078	-21.060000000000052	0.0	0.0	0.0	0.0	500.0	1.1019009409878857	-0.06506194254178864	2.270669460296631
1079	-21.28500000000002	0.0	0.0	1.0	0.0	500.0	1.3856058017804485	-0.023278329728410648	2.2804393768310547
1080	-20.49500000000003	0.0	0.0	0.0	0.0	500.0	0.6693124055185601	-0.06056663711402736	2.271085739135742
1081	-23.010000000000083	0.0	0.0	1.0	0.0	500.0	0.9567644886033534	-0.04899153427745856	2.2745144367218018
1082	-32.70000000000013	0.0	22.0	2.0	0.0	500.0	89.61563456817336	0.023276968966848912	2.2783236503601074
1083	-25.940000000000165	0.0	6.0	0.0	0.0	500.0	10.777551067997404	0.018710679734336072	2.280841588973999
1084	-20.875000000000046	0.0	0.0	0.0	0.0	500.0	2.137785492578045	-0.13108370856278734	2.284383535385132
1085	-22.96500000000005	0.0	8.0	0.0	0.0	500.0	21.149125303181826	-0.023647715766517075	2.277536392211914
1086	-22.815000000000055	0.0	4.0	0.0	0.0	500.0	5.383384873551736	-0.02917710937634604	2.2751564979553223
1087	-21.775000000000077	0.0	0.0	0.0	0.0	500.0	0.5420694085069527	-0.11508161894223642	2.327643394470215
1088	-18.939999999999944	0.0	0.0	0.0	0.0	500.0	0.9233419456338405	-0.13018858647617818	2.282898426055908
1089	-20.534999999999993	0.0	2.0	0.0	0.0	500.0	1.60876481625584	-0.057792383951426336	2.2782535552978516
1090	-20.449999999999992	0.0	0.0	0.0	0.0	500.0	0.75182709510504	-0.11843646629564994	2.2797844409942627
1091	-16.56999999999998	0.0	8.0	0.0	0.0	500.0	29.16555280637299	-0.050231039655260185	2.2756102085113525
1092	-24.060000000000205	0.0	4.0	0.0	0.0	500.0	3.3673815329396954	-0.02940941699044933	2.282154083251953
1093	-21.57500000000007	0.0	0.0	0.0	0.0	500.0	0.6307923408750683	-0.023569507826611262	2.2789111137390137
1094	-23.295000000000023	0.0	10.0	0.0	0.0	500.0	10.471400667304701	0.01127732124698247	2.275542974472046
1095	-22.24500000000009	0.0	0.0	0.0	0.0	500.0	0.5420652359183296	0.011308591306901978	2.2752344608306885
1096	-18.380000000000006	0.0	0.0	0.0	0.0	500.0	3.000846948458139	-0.014097954460050546	2.2778470516204834
1097	-21.210000000000054	0.0	0.0	0.0	0.0	500.0	0.5677970836604143	0.039364520346773235	2.3342978954315186
1098	-21.475000000000072	0.0	0.0	0.0	0.0	500.0	0.4787674150302577	-0.003506555114332136	2.2769899368286133
1099	-19.395000000000028	0.0	0.0	0.0	0.0	500.0	3.3818037310136906	-0.031015302808918406	2.2757906913757324
1100	-29.070000000000014	0.0	14.0	1.0	0.0	500.0	50.61489143993807	0.050152645005027	2.326620101928711
1101	-24.030000000000097	0.0	12.0	2.0	0.0	500.0	53.01450599600696	0.0004607507956215102	2.2730305194854736
1102	-7.9949999999999966	0.0	42.0	0.0	0.0	500.0	129.74523732806222	-0.042145848670274634	2.275712013244629
1103	-14.844999999999969	0.0	6.0	0.0	0.0	500.0	42.25249931089412	-0.06918318855110281	2.2711429595947266
1104	-31.360000000000028	0.0	24.0	0.0	0.0	500.0	110.70303942993638	0.04622797342690575	2.2638638019561768
1105	-24.88000000000007	0.0	4.0	4.0	0.0	500.0	9.987883428494838	0.0641103769085247	2.2846217155456543
1106	-15.780000000000124	0.0	0.0	0.0	0.0	500.0	28.92402748436453	-0.03282600944460981	2.2762763500213623
1107	-16.029999999999973	0.0	0.0	0.0	0.0	500.0	4.791053064868658	-0.003979180047721804	2.2752556800842285
1108	-17.93	0.0	2.0	0.0	0.0	500.0	4.460744299468732	-0.020530168095249084	2.27339506149292
1109	-20.045000000000005	0.0	6.0	0.0	0.0	500.0	8.501269255572089	-0.0057742808332860085	2.2720441818237305
1110	-18.970000000000013	0.0	10.0	0.0	0.0	500.0	19.536636911800777	-0.025757898570670075	2.2707808017730713
1111	-28.43500000000016	0.0	12.0	1.0	0.0	500.0	32.00963187749661	0.038896102415594484	2.2552216053009033
1112	-60.91499999999989	0.0	94.0	0.0	0.0	500.0	521.7598308990747	0.06731949037854508	2.258873462677002
1113	-18.664999999999964	0.0	0.0	0.0	0.0	500.0	29.73687641284498	-0.04988000341399163	2.2521705627441406
1114	-62.13999999999978	0.0	110.0	0.0	0.0	500.0	541.6226732464808	0.027694499317374745	2.2645511627197266
1115	-22.260000000000115	0.0	0.0	0.0	0.0	500.0	18.366947543235824	-0.12962959767992274	2.255527973175049
1116	-31.750000000000192	0.0	18.0	0.0	0.0	500.0	36.26814841667672	-0.02410629411654538	2.260059118270874
1117	-19.100000000000033	0.0	0.0	0.0	0.0	500.0	6.7170410593748855	-0.14679864701054984	2.2521355152130127
1118	-17.62499999999998	0.0	2.0	0.0	0.0	500.0	6.773475075525724	-0.13890043444295733	2.2701690196990967
1119	-12.759999999999945	0.0	0.0	0.0	0.0	500.0	19.18837015700573	-0.16490726167934017	2.2656569480895996
1120	-22.595000000000084	0.0	2.0	0.0	0.0	500.0	5.715392704701717	-0.16193312493094195	2.2777833938598633
1121	-22.565000000000126	0.0	2.0	0.0	0.0	500.0	5.567951761369646	-0.1185177758342813	2.265688896179199
1122	-22.81000000000009	0.0	14.0	0.0	0.0	500.0	66.20777283839752	-0.044845633131146465	2.279071807861328
1123	-21.775000000000055	0.0	0.0	0.0	0.0	500.0	2.4263508670235128	-0.21021847976804672	2.274210214614868
1124	-20.455000000000084	0.0	0.0	0.0	0.0	500.0	2.8185511742050697	-0.1465911192328689	2.252110719680786
1125	-24.625000000000206	0.0	2.0	0.0	0.0	500.0	2.6204314735553935	-0.09528920433899774	2.2579517364501953
1126	-22.94000000000012	0.0	2.0	0.0	0.0	500.0	2.4407041558844895	-0.08094575994459513	2.276097059249878
1127	-21.840000000000042	0.0	0.0	0.0	0.0	500.0	1.4699410526896777	-0.17442086252108976	2.283817768096924
1128	-21.8400000000001	0.0	0.0	0.0	0.0	500.0	1.3621894556076646	-0.129866811425057	2.2822062969207764
1129	-19.485000000000056	0.0	2.0	0.0	0.0	500.0	5.642589927193809	-0.10759434162374548	2.292592763900757
1130	-20.93000000000004	0.0	0.0	0.0	0.0	500.0	1.215496132798344	-0.14582290129748862	2.2794349193573
1131	-20.145000000000078	0.0	6.0	1.0	0.0	500.0	16.971988839959423	-0.06295596867710332	2.27683424949646
1132	-22.580000000000073	0.0	0.0	0.0	0.0	500.0	0.6809370855347681	-0.08541099786530079	2.2772998809814453
1133	-12.99999999999998	0.0	6.0	1.0	0.0	500.0	24.394913729088515	-0.026057589139182144	2.2758288383483887
1134	-26.960000000000104	0.0	18.0	0.0	0.0	500.0	70.05802362674075	0.02003269940776035	2.279841184616089
1135	-20.325000000000127	0.0	2.0	0.0	0.0	500.0	4.246500666728604	-0.0407180744472058	2.277080774307251
1136	-20.45000000000006	0.0	0.0	0.0	0.0	500.0	2.962268901497765	-0.06316532958416145	2.3410587310791016
1137	-20.74500000000007	0.0	0.0	0.0	0.0	500.0	0.6374623322552305	-0.024008246984544845	2.2799079418182373
1138	-23.945000000000107	0.0	10.0	0.0	0.0	500.0	25.16444490329617	0.02019095932569074	2.279510259628296
1139	2.044999999999979	0.0	4.0	0.0	0.0	500.0	124.85188530032279	-0.08047663875090644	2.2734291553497314
1140	-28.215000000000142	0.0	14.0	0.0	0.0	500.0	75.9888790484797	0.0454827758802992	2.275397300720215
1141	-9.119999999999994	0.0	4.0	0.0	0.0	500.0	22.113222940360618	-0.05762388982305089	2.275691509246826
1142	-34.55500000000005	0.0	22.0	0.0	0.0	500.0	170.054932599129	0.01730094363254426	2.274132251739502
